Clone773,6,0.07894065
Clone773,7,0.0737795
Clone773,5,0.07219644
Clone773,1,0.06657885
Clone773,2,0.06454937
Clone773,3,0.06200808
Clone773,4,0.0553552
Clone117,4,0.05017546
Clone117,9,0.0499109
Clone117,2,0.04941399
Clone117,1,0.04888713
Clone117,10,0.04871104
Clone117,3,0.04846383
Clone117,8,0.04685104
Clone117,5,0.04645122
Clone117,6,0.04590055
Clone117,7,0.04562485
Clone228,2,0.09966487
Clone228,3,0.09343789
Clone228,1,0.08957666
Clone228,4,0.0606915
Clone228,5,0.06021859
Clone228,6,0.05664239
Clone981,5,0.08499397
Clone981,7,0.08008614
Clone981,6,0.07054437
Clone981,4,0.06907825
Clone981,1,0.06729282
Clone981,2,0.06417558
Clone981,3,0.0461086
Clone888,5,0.14455181
Clone888,4,0.14036442
Clone888,1,0.06135877
Clone888,3,0.05745468
Clone888,2,0.05659675
Clone844,7,0.07438358
Clone844,5,0.07415379
Clone844,6,0.06972519
Clone844,4,0.06131404
Clone844,2,0.0607298
Clone844,3,0.05894425
Clone844,1,0.05315762
Clone290,4,0.14830329
Clone290,5,0.12430413
Clone290,2,0.06340065
Clone290,1,0.05847176
Clone290,3,0.05333494
Clone205,2,0.0714895
Clone205,7,0.07148626
Clone205,5,0.07143318
Clone205,4,0.07142865
Clone205,1,0.07141799
Clone205,6,0.07137831
Clone205,3,0.07131926
Clone710,4,0.06398472
Clone710,3,0.06336074
Clone710,1,0.06328184
Clone710,2,0.06187737
Clone710,6,0.05887018
Clone710,5,0.05553302
Clone710,7,0.05481343
Clone710,8,0.04360787
Clone199,1,0.08207217
Clone199,2,0.0760071
Clone199,3,0.05413217
Clone199,4,-0.00242943
Clone199,6,-0.01113315
Clone199,5,-0.04927736
Clone670,4,0.05843852
Clone670,1,0.05635633
Clone670,2,0.05306587
Clone670,6,0.05227913
Clone670,8,0.05197818
Clone670,3,0.04895208
Clone670,7,0.03941204
Clone670,5,0.03855867
Clone420,4,0.06261169
Clone420,2,0.0623982
Clone420,3,0.06079629
Clone420,1,0.05875536
Clone420,5,0.05485499
Clone420,7,0.05447025
Clone420,8,0.05383152
Clone420,6,0.05138993
Clone152,5,0.1418703
Clone152,4,0.13333242
Clone152,3,0.07206228
Clone152,2,0.06115034
Clone152,1,0.05731454
Clone854,4,0.1486609
Clone854,5,0.14202356
Clone854,2,0.07032987
Clone854,3,0.05799816
Clone854,1,0.05536639
Clone789,2,0.19702733
Clone789,1,0.19185024
Clone789,4,0.03539129
Clone789,3,0.02541779
Clone827,4,0.07586527
Clone827,6,0.06043716
Clone827,5,0.04817475
Clone827,8,0.04430336
Clone827,2,0.03950843
Clone827,3,0.03405032
Clone827,1,0.03083229
Clone827,7,-0.00426284
Clone986,4,0.14681914
Clone986,5,0.11913824
Clone986,2,0.07894393
Clone986,1,0.07089179
Clone986,3,0.06193555
Clone834,5,0.14106068
Clone834,4,0.12585473
Clone834,2,0.08632702
Clone834,3,0.0699493
Clone834,1,0.05236596
Clone493,9,0.05851826
Clone493,2,0.05625268
Clone493,7,0.0540066
Clone493,6,0.0534349
Clone493,4,0.05331125
Clone493,8,0.05206929
Clone493,5,0.05060232
Clone493,1,0.03675447
Clone493,3,0.02583594
Clone655,7,0.05845166
Clone655,9,0.05411912
Clone655,6,0.05215832
Clone655,8,0.05204356
Clone655,4,0.05111111
Clone655,3,0.04861687
Clone655,2,0.04485458
Clone655,1,0.04419697
Clone655,5,0.0397398
Clone166,1,0.19870758
Clone166,2,0.1856289
Clone166,3,0.03104523
Clone166,4,0.02208324
Clone519,2,0.05963815
Clone519,4,0.05842095
Clone519,3,0.05427613
Clone519,1,0.05216617
Clone519,7,0.05078569
Clone519,6,0.04993998
Clone519,5,0.04641447
Clone519,8,0.04155532
Clone686,5,0.1383959
Clone686,4,0.1380152
Clone686,3,0.06956705
Clone686,2,0.06482664
Clone686,1,0.06433375
Clone523,4,0.06447888
Clone523,3,0.06207135
Clone523,2,0.06025942
Clone523,1,0.06014316
Clone523,7,0.05725496
Clone523,5,0.05507665
Clone523,8,0.05206149
Clone523,6,0.04867224
Clone836,4,0.15684982
Clone836,5,0.15044017
Clone836,2,0.05965318
Clone836,3,0.05950373
Clone836,1,0.05277808
Clone594,6,0.08243498
Clone594,5,0.07639236
Clone594,7,0.07622223
Clone594,4,0.06177019
Clone594,1,0.06043217
Clone594,3,0.05978565
Clone594,2,0.0589051
Clone403,3,0.0989461
Clone403,1,0.09510099
Clone403,2,0.09223898
Clone403,6,0.06959281
Clone403,4,0.06236275
Clone403,5,0.05676991
Clone421,7,0.07237936
Clone421,6,0.07192684
Clone421,5,0.06912586
Clone421,4,0.06292559
Clone421,2,0.05757343
Clone421,1,0.05487144
Clone421,3,0.05215224
Clone91,3,0.11698524
Clone91,1,0.10891061
Clone91,2,0.07424067
Clone91,6,0.06767811
Clone91,5,0.05900611
Clone91,4,0.05568459
Clone692,5,0.13755342
Clone692,4,0.12659083
Clone692,1,0.0559352
Clone692,2,0.05207341
Clone692,3,0.04767525
Clone291,1,0.07933512
Clone291,5,0.07655657
Clone291,3,0.06957303
Clone291,7,0.06455395
Clone291,6,0.06087885
Clone291,2,0.04796614
Clone291,4,0.03774555
Clone291,8,0.0313477
Clone16,6,0.08101172
Clone16,7,0.0766945
Clone16,5,0.07254674
Clone16,4,0.06532252
Clone16,2,0.05732778
Clone16,3,0.05405178
Clone16,1,0.04869577
Clone913,3,0.09421012
Clone913,2,0.09202408
Clone913,1,0.08470166
Clone913,5,0.0648831
Clone913,4,0.06299584
Clone913,6,0.0476439
Clone543,2,0.23754878
Clone543,4,0.22193581
Clone543,3,0.14854854
Clone543,1,-0.02722066
Clone543,5,-0.09049257
Clone476,2,0.08646781
Clone476,5,0.07947138
Clone476,4,0.06920093
Clone476,3,0.05290912
Clone476,6,0.04405441
Clone476,1,0.03915846
Clone476,8,0.02555789
Clone476,7,0.01616586
Clone804,3,0.06743714
Clone804,2,0.06580277
Clone804,4,0.06207055
Clone804,6,0.05845491
Clone804,1,0.05808364
Clone804,5,0.05570131
Clone804,8,0.05479236
Clone804,7,0.05452136
Clone318,4,0.14155585
Clone318,5,0.1354709
Clone318,3,0.06674024
Clone318,1,0.05248625
Clone318,2,0.0473187
Clone756,8,0.06382903
Clone756,3,0.0555293
Clone756,9,0.05539257
Clone756,4,0.05416294
Clone756,6,0.04790418
Clone756,1,0.04766056
Clone756,7,0.04760992
Clone756,2,0.04711135
Clone756,5,0.04397926
Clone208,6,0.07641125
Clone208,5,0.07499998
Clone208,7,0.07045775
Clone208,2,0.06631956
Clone208,4,0.05872271
Clone208,1,0.05805289
Clone208,3,0.04856494
Clone101,1,0.09675846
Clone101,3,0.09347826
Clone101,2,0.08945862
Clone101,5,0.0668233
Clone101,4,0.06601437
Clone101,6,0.06125806
Clone197,2,0.19639763
Clone197,1,0.19618508
Clone197,4,0.04152632
Clone197,3,0.02965879
Clone669,5,0.05540736
Clone669,9,0.05362217
Clone669,3,0.05145085
Clone669,4,0.05072103
Clone669,2,0.05009862
Clone669,7,0.04993425
Clone669,6,0.04946852
Clone669,8,0.04892985
Clone669,1,0.04746982
Clone720,2,0.21383256
Clone720,1,0.18820453
Clone720,4,0.040669
Clone720,3,0.03221943
Clone939,1,0.06647001
Clone939,4,0.06284799
Clone939,3,0.06035211
Clone939,2,0.05999909
Clone939,6,0.05946386
Clone939,5,0.05926902
Clone939,7,0.0537793
Clone939,8,0.05083131
Clone839,4,0.05607292
Clone839,9,0.05399498
Clone839,8,0.05381229
Clone839,2,0.05289899
Clone839,1,0.05259123
Clone839,5,0.05216302
Clone839,6,0.04818652
Clone839,3,0.04727601
Clone839,7,0.0418943
Clone576,5,0.07983221
Clone576,6,0.07907071
Clone576,7,0.07679441
Clone576,4,0.06457233
Clone576,1,0.06355654
Clone576,2,0.05995228
Clone576,3,0.05412756
Clone829,5,0.15049124
Clone829,4,0.14190409
Clone829,2,0.06538788
Clone829,1,0.06468293
Clone829,3,0.06209853
Clone582,4,0.13328838
Clone582,5,0.12543336
Clone582,1,0.07326885
Clone582,2,0.06664845
Clone582,3,0.05053976
Clone555,5,0.14801908
Clone555,4,0.14097202
Clone555,3,0.06269505
Clone555,2,0.05996831
Clone555,1,0.04837623
Clone938,8,0.05540078
Clone938,6,0.05523643
Clone938,9,0.05486554
Clone938,7,0.05361796
Clone938,5,0.05285742
Clone938,2,0.05036543
Clone938,4,0.05014038
Clone938,1,0.04910307
Clone938,3,0.04753265
Clone442,7,0.05619051
Clone442,2,0.05384463
Clone442,6,0.05227154
Clone442,8,0.05142859
Clone442,9,0.05130442
Clone442,3,0.05125949
Clone442,1,0.0508258
Clone442,5,0.05023029
Clone442,4,0.04958942
Clone451,6,0.07177858
Clone451,7,0.07033278
Clone451,5,0.06383155
Clone451,3,0.05808142
Clone451,4,0.05710116
Clone451,2,0.0559662
Clone451,1,0.05265906
Clone795,1,0.06400605
Clone795,9,0.06378979
Clone795,2,0.06150914
Clone795,4,0.05963172
Clone795,3,0.05935727
Clone795,7,0.05215119
Clone795,6,0.05163289
Clone795,8,0.05115266
Clone795,5,0.03605541
Clone508,6,0.05565723
Clone508,5,0.05171398
Clone508,3,0.05139881
Clone508,2,0.04976417
Clone508,4,0.04941438
Clone508,1,0.04609124
Clone508,7,0.04517517
Clone508,8,0.04283338
Clone213,2,0.10331765
Clone213,1,0.1001054
Clone213,3,0.09134502
Clone213,6,0.06559762
Clone213,5,0.0620175
Clone213,4,0.04347117
Clone851,3,0.04726543
Clone851,4,0.047051
Clone851,8,0.04631275
Clone851,7,0.04587743
Clone851,1,0.04523954
Clone851,2,0.04439906
Clone851,5,0.04403675
Clone851,10,0.03967019
Clone851,6,0.0391456
Clone851,9,0.0344424
Clone796,5,0.10172121
Clone796,1,0.08924363
Clone796,2,0.08578709
Clone796,4,0.07343263
Clone796,7,0.06467793
Clone796,6,0.04621388
Clone796,3,0.03801978
Clone214,2,0.0973702
Clone214,3,0.09649448
Clone214,1,0.09539553
Clone214,6,0.0628265
Clone214,5,0.06119248
Clone214,4,0.06018535
Clone163,2,0.10192332
Clone163,4,0.10112035
Clone163,1,0.09921395
Clone163,3,0.09804565
Clone163,5,0.09778563
Clone80,5,0.10018603
Clone80,2,0.10010236
Clone80,3,0.10001783
Clone80,1,0.09994404
Clone80,4,0.0996682
Clone37,4,0.05263909
Clone37,1,0.05201207
Clone37,5,0.05026334
Clone37,7,0.04937125
Clone37,2,0.04815374
Clone37,6,0.04734866
Clone37,3,0.04647173
Clone37,9,0.04539398
Clone37,10,0.04447368
Clone37,8,0.04297125
Clone779,1,0.20938173
Clone779,2,0.19228044
Clone779,3,0.05977236
Clone779,4,0.01383915
Clone157,4,0.11675043
Clone157,2,0.09084543
Clone157,3,0.08710179
Clone157,1,0.07390535
Clone157,7,0.0127778
Clone157,5,-0.00203507
Clone157,6,-0.06289466
Clone463,8,0.05919539
Clone463,6,0.05594297
Clone463,9,0.05583651
Clone463,5,0.05335391
Clone463,7,0.05115769
Clone463,1,0.05101817
Clone463,2,0.04979289
Clone463,3,0.04901322
Clone463,4,0.04823505
Clone102,6,0.08020847
Clone102,5,0.07987134
Clone102,7,0.07517601
Clone102,3,0.06134334
Clone102,2,0.06021102
Clone102,4,0.05982392
Clone102,1,0.0583308
Clone378,4,0.05588094
Clone378,8,0.05582351
Clone378,2,0.05560781
Clone378,9,0.05545767
Clone378,1,0.05541574
Clone378,5,0.05541536
Clone378,3,0.0553492
Clone378,6,0.05523041
Clone378,7,0.05514916
Clone564,1,0.3401422
Clone564,2,0.30662715
Clone564,6,-0.01967515
Clone564,5,-0.07402744
Clone564,3,-0.08015677
Clone564,4,-0.08052925
Clone133,1,0.09533167
Clone133,3,0.09337837
Clone133,2,0.08642864
Clone133,5,0.05727451
Clone133,4,0.0557049
Clone133,6,0.05519259
Clone314,5,0.22054896
Clone314,2,0.18481538
Clone314,1,-0.02946571
Clone314,3,-0.09804928
Clone314,4,-0.13455442
Clone621,1,0.05012025
Clone621,2,0.04852894
Clone621,3,0.04838309
Clone621,6,0.04778137
Clone621,7,0.04713883
Clone621,5,0.04676878
Clone621,8,0.04502606
Clone621,10,0.04363527
Clone621,4,0.04308955
Clone621,9,0.0417571
Clone920,3,0.08680217
Clone920,2,0.08358666
Clone920,1,0.08131574
Clone920,4,0.05983592
Clone920,6,0.04924725
Clone920,5,0.04700769
Clone746,2,0.06594789
Clone746,4,0.05609738
Clone746,1,0.0556919
Clone746,10,0.04958122
Clone746,6,0.04899853
Clone746,7,0.04775228
Clone746,8,0.04677242
Clone746,5,0.04461475
Clone746,9,0.04349034
Clone746,3,0.03881812
Clone206,7,0.05157535
Clone206,5,0.05154455
Clone206,2,0.05055803
Clone206,6,0.04942761
Clone206,1,0.04922929
Clone206,3,0.04870257
Clone206,10,0.04775465
Clone206,4,0.04744616
Clone206,9,0.04382714
Clone206,8,0.043133
Clone453,1,0.10040908
Clone453,2,0.0932664
Clone453,3,0.08241916
Clone453,6,0.07303582
Clone453,5,0.0675643
Clone453,4,0.06713318
Clone807,7,0.07536474
Clone807,5,0.07495398
Clone807,6,0.07358776
Clone807,1,0.05956191
Clone807,3,0.05778722
Clone807,2,0.05754829
Clone807,4,0.05598478
Clone522,7,0.0780362
Clone522,6,0.07212152
Clone522,5,0.06699762
Clone522,1,0.0619384
Clone522,3,0.06148007
Clone522,4,0.05624708
Clone522,2,0.05002494
Clone875,5,0.07282604
Clone875,6,0.06576754
Clone875,7,0.0640618
Clone875,2,0.05247057
Clone875,1,0.04771418
Clone875,4,0.04747863
Clone875,3,0.0468932
Clone630,4,0.04687807
Clone630,10,0.04647136
Clone630,2,0.04619021
Clone630,9,0.04488082
Clone630,3,0.0443196
Clone630,1,0.04350247
Clone630,5,0.04164503
Clone630,6,0.04157523
Clone630,7,0.0402244
Clone630,8,0.04012958
Clone672,6,0.07714575
Clone672,5,0.07411418
Clone672,7,0.07120061
Clone672,1,0.06017708
Clone672,3,0.0600043
Clone672,2,0.05752548
Clone672,4,0.05523021
Clone797,1,0.06389231
Clone797,2,0.06187256
Clone797,3,0.05880437
Clone797,4,0.0585469
Clone797,6,0.05615941
Clone797,5,0.05471452
Clone797,7,0.05346943
Clone797,8,0.05045176
Clone85,2,0.08337063
Clone85,5,0.08333286
Clone85,3,0.08333131
Clone85,4,0.08332454
Clone85,1,0.08328872
Clone85,6,0.08325217
Clone822,8,0.05662937
Clone822,1,0.0553004
Clone822,2,0.05325433
Clone822,7,0.04171685
Clone822,5,0.02928715
Clone822,6,0.02905954
Clone822,9,0.02872779
Clone822,3,0.02460783
Clone822,4,0.01806443
Clone579,5,0.14322902
Clone579,4,0.14093243
Clone579,2,0.06760847
Clone579,3,0.0612785
Clone579,1,0.05577476
Clone831,5,0.14027283
Clone831,4,0.13917325
Clone831,3,0.06666363
Clone831,2,0.05979927
Clone831,1,0.05616048
Clone932,9,0.05815065
Clone932,6,0.05505276
Clone932,1,0.05372332
Clone932,4,0.05287868
Clone932,7,0.05235174
Clone932,8,0.05107357
Clone932,3,0.05031628
Clone932,2,0.04996248
Clone932,5,0.04800231
Clone11,1,0.09909058
Clone11,3,0.09457661
Clone11,2,0.09030737
Clone11,4,0.06970993
Clone11,6,0.0622031
Clone11,5,0.05649508
Clone873,8,0.05643152
Clone873,6,0.05555336
Clone873,9,0.0531504
Clone873,4,0.05243958
Clone873,7,0.05238051
Clone873,5,0.05002226
Clone873,2,0.04798657
Clone873,1,0.04721135
Clone873,3,0.0469846
Clone800,1,0.09827061
Clone800,2,0.09091206
Clone800,3,0.08439708
Clone800,5,0.06678431
Clone800,4,0.06440779
Clone800,6,0.06134601
